1456761396 0 20 0 0 0 0 0 0 0 0 0 0 0 0
1456936094 0 20 0 0 0 0 0 0 0 30 0 0 0 0
1456936450 0 20 0 0 0 0 0 0 0 74 0 0 0 0
1456936527 0 20 0 0 0 0 0 0 0 75 0 0 0 0
1456950048 0 158 0 0 0 0 0 0 0 75 0 0 0 0
1456952095 0 177 0 0 0 0 0 0 0 75 0 0 0 0
1456952728 0 188 0 0 0 0 0 0 0 75 0 0 0 0
1456953115 0 192 0 0 0 0 0 0 0 75 0 0 0 0
1456953224 0 194 0 0 0 0 0 0 0 75 0 0 0 0
1456953330 0 196 0 0 0 0 0 0 0 75 0 0 0 0
1456955138 0 200 0 0 0 0 0 0 0 75 0 0 0 0
1457117247 0 201 0 0 0 0 0 0 0 75 0 0 0 0
1457445919 4885 201 0 0 0 0 0 0 0 75 0 0 0 0
1457446093 4894 201 0 0 0 0 0 0 0 75 0 0 0 0
1457450130 4903 201 0 0 0 0 0 0 0 75 0 0 0 0
1457621465 4903 201 0 0 0 0 0 0 1 75 0 0 0 0
1458583635 4903 201 0 0 0 0 0 0 1 75 0 38 0 0
1458653253 4903 201 0 0 0 0 0 0 1 75 0 38 0 0
1459449840 5271 201 0 0 0 0 0 0 1 75 0 38 0 0
1459450012 5276 201 0 0 0 0 0 0 1 75 0 38 0 0
1459450033 5372 201 0 0 0 0 0 0 1 75 0 38 0 0
1459450039 5408 201 0 0 0 0 0 0 1 75 0 38 0 0
1459466243 5447 201 0 0 0 0 0 0 1 75 0 38 0 0
1459476389 5470 201 0 0 0 0 0 0 1 75 0 38 0 0
1459476456 5600 201 0 0 0 0 0 0 1 75 0 38 0 0
1459476468 5604 201 0 0 0 0 0 0 1 75 0 38 0 0
1459476485 5604 201 0 0 0 0 0 0 1 75 0 38 0 0
1459476506 5635 201 0 0 0 0 0 0 1 75 0 38 0 0
1459477502 5637 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622310 5640 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622328 5683 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622346 5726 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622414 5760 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622450 5778 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622699 5784 201 0 0 0 0 0 0 1 75 0 38 0 0
1459622718 5788 201 0 0 0 0 0 0 1 75 0 38 0 0
1459623430 5792 201 0 0 0 0 0 0 1 75 0 38 0 0
1459629114 5805 201 0 0 0 0 0 0 1 75 0 38 0 0
1459629142 5872 201 0 0 0 0 0 0 1 75 0 38 0 0
1459640447 5937 201 0 0 0 0 0 0 1 75 0 38 0 0
1459641896 5972 201 0 0 0 0 0 0 1 75 0 38 0 0
1459776317 6013 201 0 0 0 0 0 0 1 75 0 38 0 0
1459783884 6016 201 0 0 0 0 0 0 1 75 0 38 0 0
1459783913 6048 201 0 0 0 0 0 0 1 75 0 38 0 0
1459788280 6065 201 0 0 0 0 0 0 1 75 0 38 0 0
1459792130 6148 201 0 0 0 0 0 0 1 75 0 38 0 0
1459792154 6205 201 0 0 0 0 0 0 1 75 0 38 0 0
1459815519 6207 201 0 0 0 0 0 0 1 75 0 38 0 0
1459815565 6271 201 0 0 0 0 0 0 1 75 0 38 0 0
1459815578 6287 201 0 0 0 0 0 0 1 75 0 38 0 0
1459815685 6288 201 0 0 0 0 0 0 1 75 0 38 0 0
1459900178 6297 201 0 0 0 0 0 0 1 75 0 38 0 0
1459900234 6398 201 0 0 0 0 0 0 1 75 0 38 0 0
1459902269 6445 201 0 0 0 0 0 0 1 75 0 38 0 0
1459987974 6447 201 0 0 0 0 0 0 1 75 0 38 0 0
1459988015 6450 201 0 0 0 0 0 0 1 75 0 38 0 0
1459988031 6451 201 0 0 0 0 0 0 1 75 0 38 0 0
1459988046 6458 201 0 0 0 0 0 0 1 75 0 38 0 0
1460052373 6463 201 0 0 0 0 0 0 1 75 0 38 0 0
1460052392 6463 201 0 0 0 0 0 0 1 75 0 38 0 0
1460052528 6492 201 0 0 0 0 0 0 1 75 0 38 0 0
1460053660 6493 201 0 0 0 0 0 0 1 75 0 38 0 0
1460053787 6531 201 0 0 0 0 0 0 1 75 0 38 0 0
1460055082 6545 201 0 0 0 0 0 0 1 75 0 38 0 0
1460055788 6552 201 0 0 0 0 0 0 1 75 0 38 0 0
1460055803 6554 201 0 0 0 0 0 0 1 75 0 38 0 0
1460057446 6597 201 0 0 0 0 0 0 1 75 0 38 0 0
1460057616 6602 201 0 0 0 0 0 0 1 75 0 38 0 0
1460121918 6606 201 0 0 0 0 0 0 1 75 0 38 0 0
1460121943 6618 201 0 0 0 0 0 0 1 75 0 38 0 0
1460486689 6620 201 0 0 0 0 0 0 1 75 0 38 0 0
1460486716 6852 201 0 0 0 0 0 0 1 75 0 38 0 0
1460486812 6853 201 0 0 0 0 0 0 1 75 0 38 0 0
1460486827 6863 201 0 0 0 0 0 0 1 75 0 38 0 0
1460557339 6869 201 0 0 0 0 0 0 1 75 0 38 0 0
1460557347 6870 201 0 0 0 0 0 0 1 75 0 38 0 0
1460557387 7010 201 0 0 0 0 0 0 1 75 0 38 0 0
1460557997 7042 201 0 0 0 0 0 0 1 75 0 38 0 0
1460558050 7046 201 0 0 0 0 0 0 1 75 0 38 0 0
1460571742 7088 201 0 0 0 0 0 0 1 75 0 38 0 0
1460572240 7112 201 0 0 0 0 0 0 1 75 0 38 0 0
1460572562 7113 201 0 0 0 0 0 0 1 75 0 38 0 0
1460572665 7113 201 0 0 0 0 0 0 1 75 0 38 0 0
1460574319 7113 201 0 0 0 0 0 0 1 75 0 38 0 0
1460574331 7185 201 0 0 0 0 0 0 1 75 0 38 0 0
1460657230 7185 201 0 0 0 0 8 0 1 75 0 38 0 0
1460664735 7240 201 0 0 0 0 8 0 1 75 0 38 0 0
1460723900 7285 201 0 0 0 0 8 0 1 75 0 38 0 0
1460729102 7472 201 0 0 0 0 8 0 1 75 0 38 0 0
1460733144 7627 201 0 0 0 0 8 0 1 75 0 38 0 0
1460733164 7640 201 0 0 0 0 8 0 1 75 0 38 0 0
1460733174 7717 201 0 0 0 0 8 0 1 75 0 38 0 0
1460733625 7717 201 0 0 0 0 8 0 1 75 0 38 0 0
1460736136 7717 201 0 0 0 0 84 0 1 75 0 38 0 0
1460736342 7721 201 0 0 0 0 84 0 1 75 0 38 0 0
1460736360 7724 201 0 0 0 0 84 0 1 75 0 38 0 0
1460736379 7734 201 0 0 0 0 84 0 1 75 0 38 0 0
1460736392 7796 201 0 0 0 0 84 0 1 75 0 38 0 0
